seriesid,item_name,year_month,value
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2016-07,8.521
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2016-06,8.690
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2016-05,8.678
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2016-04,8.502
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2016-03,8.514
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2016-02,8.275
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2016-01,8.144
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-12,8.287
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-11,8.724
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-10,8.802
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-09,8.864
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-08,8.697
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-07,8.837
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-06,8.842
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-05,8.816
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-04,8.329
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-03,8.372
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-02,8.194
APU0000703613,"Steak, sirloin, graded and ungraded, excluding USDA Prime and Choice, per lb. (453.6 gm)",2015-01,8.080
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-12,10.626
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-11,10.673
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-10,10.565
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-09,10.882
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-08,10.875
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-07,10.856
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-06,10.635
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-05,10.734
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-04,10.745
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-03,10.594
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-02,10.530
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2024-01,10.686
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-12,10.646
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-11,10.482
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-10,10.834
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-09,10.771
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-08,10.750
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-07,10.633
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-06,10.359
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-05,10.223
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-04,9.957
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-03,9.810
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-02,9.680
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2023-01,9.582
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-12,9.460
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-11,9.541
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-10,9.712
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-09,9.592
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-08,9.535
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-07,9.709
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-06,9.830
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-05,9.690
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-04,9.701
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-03,9.786
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-02,9.753
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2022-01,9.825
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-12,9.933
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-11,10.228
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-10,10.209
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-09,9.912
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-08,9.652
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-07,9.670
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-06,9.747
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-05,9.120
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-04,8.656
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-03,8.383
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-02,8.281
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2021-01,8.250
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-12,8.085
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-11,8.081
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-10,8.154
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-09,8.133
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-08,8.213
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-07,8.698
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-06,9.518
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-05,8.957
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-04,7.951
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-03,7.676
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-02,7.642
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2020-01,7.653
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-12,7.709
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-11,7.535
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-10,7.667
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-09,7.658
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-08,7.652
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-07,7.716
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-06,7.679
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-05,7.798
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-04,7.755
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-03,7.740
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-02,7.597
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2019-01,7.598
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-12,7.579
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-11,7.572
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-10,7.595
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-09,7.678
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-08,7.724
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-07,7.725
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-06,7.673
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-05,7.640
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-04,7.703
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-03,7.507
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-02,7.392
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2018-01,7.415
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-12,7.364
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-11,7.352
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-10,7.388
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-09,7.363
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-08,7.479
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-07,7.606
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-06,7.525
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-05,7.315
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-04,7.277
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-03,7.176
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-02,7.154
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2017-01,7.094
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-12,7.121
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-11,7.217
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-10,7.413
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-09,7.510
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-08,7.569
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-07,7.546
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-06,7.681
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-05,7.759
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-04,7.756
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-03,7.686
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-02,7.502
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2016-01,7.468
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-12,7.509
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-11,7.788
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-10,7.836
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-09,7.890
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-08,7.910
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-07,7.962
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-06,7.917
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-05,7.773
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-04,7.684
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-03,7.661
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-02,7.569
APU0000FC3101,"All Uncooked Beef Steaks, per lb. (453.6 gm)",2015-01,7.530
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-12,7.393
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-11,7.432
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-10,7.177
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-09,7.217
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-08,7.298
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-07,7.145
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-06,7.239
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-05,7.229
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-04,7.197
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-03,6.991
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-02,6.839
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2024-01,7.001
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-12,7.025
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-11,7.160
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-10,7.311
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-09,7.230
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-08,7.157
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-07,7.210
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-06,6.914
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-05,6.756
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-04,6.939
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-03,6.762
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-02,6.785
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2023-01,6.773
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-12,6.873
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-11,6.580
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-10,6.857
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-09,6.982
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-08,7.080
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-07,7.015
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-06,6.900
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-05,7.023
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-04,7.130
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-03,7.160
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-02,6.977
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2022-01,6.806
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-12,7.363
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-11,7.159
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-10,6.920
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-09,6.874
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-08,6.666
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-07,6.731
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-06,6.802
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-05,6.225
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-04,6.034
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-03,5.762
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-02,5.782
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2021-01,5.949
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-12,5.870
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-11,5.729
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-10,5.696
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-09,5.872
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-08,5.995
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-07,6.336
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-06,6.752
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-05,6.308
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-04,5.697
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-03,5.730
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-02,5.830
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2020-01,5.754
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-12,5.751
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-11,5.792
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-10,5.566
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-09,5.632
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-08,5.614
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-07,5.575
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-06,5.647
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-04,5.790
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-03,5.601
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-02,5.593
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2019-01,5.527
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2018-12,5.399
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2018-11,5.518
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-12,5.343
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-11,5.329
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-10,5.399
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-09,5.536
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-08,5.690
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-07,5.631
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-06,5.677
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-05,5.411
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-04,5.188
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-03,5.073
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-02,5.042
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2017-01,5.084
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-12,5.262
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-11,5.143
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-10,5.196
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-09,5.050
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-08,5.203
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-07,5.215
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-06,5.380
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-05,5.442
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-04,5.440
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-03,5.585
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-02,5.541
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2016-01,5.373
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-12,5.498
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-11,5.421
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-10,5.579
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-09,5.608
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-08,5.587
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-07,5.684
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-06,5.700
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-05,5.581
APU0000703432,"Beef for stew, boneless, per lb. (453.6 gm)",2015-04,5.654
